gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tpst2	1381.33799959506	1.14056528374631	0.0559167253937639	20.3975693446725	1.75736346108493e-92	1.39674841560218e-90
Cerk	1469.61889609756	2.06549762879644	0.101273268203252	20.3952895511485	1.84121474870803e-92	1.45498291923767e-90
Cdr2	1136.74692378748	1.03959258833566	0.0510208242781208	20.3758485489907	2.73926754355888e-92	2.15228164136769e-90
Col24a1	2024.20621330824	5.86895375003442	0.290087632928826	20.2316578986129	5.15405876823332e-91	4.02660841268228e-89
Rom1	343.139821642263	3.29421923638826	0.163433933392604	20.1562745753345	2.37074105140811e-90	1.83133086836301e-88
Phc2	2346.26846535081	0.875618094912332	0.0436661341730204	20.0525673155042	1.91693034272423e-89	1.46432178958101e-87
Gid4	2054.9850412616	0.884904526840404	0.0444017892942766	19.9294789895881	2.25901385513671e-88	1.71610168553203e-86
Rnf19a	1916.05004586266	1.44429028273931	0.0724907796027947	19.9237791434047	2.53144860524445e-88	1.91249551220392e-86
Sorcs2	3074.52091541519	2.33850862992569	0.117398853566658	19.9193480931047	2.76567984053889e-88	2.07803813155245e-86
Olfml3	10004.8220135867	1.41397327148627	0.0710000801737817	19.9150940115194	3.01086823181006e-88	2.24996946670589e-86
Adarb1	1001.51098890318	1.56943438955555	0.0789098184683849	19.8889621091239	5.07137924248656e-88	3.74900347226829e-86
Fam43a	838.704931681001	1.41959939373817	0.0718150236510153	19.7674430998826	5.67817051782647e-87	4.15291726702734e-85
Cercam	1705.00628615474	2.00349658483789	0.101386642637869	19.7609520614459	6.45752436269678e-87	4.69793439085083e-85
Plcl2	1236.9967628353	1.05995834782665	0.0537446171433444	19.7221304042337	1.39238318995844e-86	1.00764572957518e-84
Nuak1	7271.4696183407	2.0942766639573	0.106251812255032	19.7105029976382	1.75216676665272e-86	1.2613765990301e-84
Eif2ak3	1816.35717991111	1.08264714411608	0.0553270857059808	19.5681216587023	2.89143348752383e-85	2.07068804445066e-83
Rasgrp2	274.028857301556	4.3170486907241	0.220914427612119	19.5417236320299	4.85159122250504e-85	3.45644452380541e-83
Epb41l2	15124.9377427816	2.02329117639354	0.103644683268683	19.5214179115051	7.22064014158269e-85	5.11772174983309e-83
Tmem214	2396.9289598841	1.00602679411852	0.0517880750947564	19.4258387143719	4.66699255521256e-84	3.29082808380373e-82
Fabp3	209.259318153738	5.21147446640173	0.270931835287029	19.235371365202	1.87197676829402e-82	1.30658276974837e-80
Xaf1	687.857649248563	1.40668472064038	0.0731950756789538	19.2182972364198	2.60168603149877e-82	1.80672641076303e-80
Creb3l3	249.296410620391	4.63731432997578	0.241708474868492	19.185567789871	4.88575435942022e-82	3.37583529859437e-80
Cdk5r1	721.192820445161	1.65525840637248	0.0863192908162747	19.1759963586309	5.87324662626017e-82	4.03785705555387e-80
Helb	1152.30075148906	1.07520041504567	0.056230608768094	19.1212657767945	1.67981054129399e-81	1.14912412650708e-79
Myo1d	7278.59731282148	1.67812598816345	0.0880211093944842	19.0650401898776	4.92898760806706e-81	3.355127703511e-79
Gpr153	2512.52125655802	2.24863584334826	0.119485454530946	18.819327023323	5.2446470449711e-79	3.48376313373684e-77
Scyl1	3139.59906135157	0.75490658955546	0.0401245085116578	18.8141018434189	5.78810416570747e-79	3.82627078261912e-77
Ctsk	4896.09466146478	1.1206612652279	0.0597290951543376	18.7624015118955	1.53313539689171e-78	1.00864170848139e-76
Plcg2	550.330232760044	4.60923328473389	0.246011718117341	18.7358281955309	2.52679180653351e-78	1.65444701618266e-76
Fkbp11	1356.26705930165	2.03944169557873	0.108919188392618	18.724356338639	3.13437068390038e-78	2.04254013761281e-76
Cemip	1942.13482133943	1.40524988731646	0.075073015277362	18.7184420676947	3.50246138671196e-78	2.27164358807969e-76
Lrrfip2	1682.04501923696	1.18834642397532	0.0635709116752881	18.6932418091663	5.61924673384761e-78	3.62744800893919e-76
Adamts2	7691.81409069865	1.02002491538568	0.0549331747774624	18.5684683166021	5.78291862343789e-77	3.71566033047995e-75
Col1a1	1200941.72753957	1.8241833681857	0.0983086361323536	18.5556777100416	7.33761464361241e-77	4.69266052789166e-75
Kdelr3	3768.35045999942	1.54111463520174	0.0833572168271546	18.4880769039748	2.57577732789098e-76	1.63967306752319e-74
Vkorc1	1725.95615829392	1.25489948292262	0.0684629111500111	18.3296249289337	4.80204766198312e-75	3.01498426266064e-73
Slc12a4	2538.76489108088	1.03696282749367	0.0567300884948542	18.278886125618	1.21890024707725e-74	7.61812654423279e-73
Ptgfrn	3451.00053973337	1.74650553640209	0.0957403693607464	18.2421015091483	2.39086878794826e-74	1.48753148571441e-72
Agt	828.758055880034	2.2603173612887	0.124002473324134	18.2280022381521	3.09419062513418e-74	1.91644689619797e-72
Surf4	11604.4492056432	0.944887806773347	0.0520607522754616	18.149714813451	1.29069221294975e-73	7.9583040036139e-72
Osbpl5	2621.09319295376	1.30032464900596	0.0716829443314734	18.1399447404538	1.54186112917804e-73	9.46454934205271e-72
Insig2	2250.19030875906	2.12957596423487	0.117732919779686	18.0881946036839	3.94810432352507e-73	2.41273041993199e-71
Tbc1d8b	1848.92665695482	0.983673470467895	0.0545888097710899	18.0196907496753	1.36504388157184e-72	8.26843760864001e-71
Coro2b	377.179623672013	2.57730725978663	0.14322105493492	17.9953098443366	2.12032937455263e-72	1.2731235327554e-70
Creb3l1	13919.2471230565	1.72864881923577	0.0961168835557845	17.9848612989257	2.56028588936114e-72	1.53060569472677e-70
Rftn2	1668.44205203626	1.33266400840074	0.0741496577808462	17.9726252053584	3.19243820287688e-72	1.89207005558436e-70
Aqp1	6644.34667931716	1.39434585438481	0.0777368922110578	17.936732672553	6.09342733344385e-72	3.59590668819111e-70
Ppic	7153.79297868697	0.817908062412339	0.0456383469021621	17.9215093869579	8.01243502498365e-72	4.68812687632022e-70
Klf2	1762.53763353115	1.94267030382366	0.108593147414512	17.889437317884	1.42540414384496e-71	8.30479109231706e-70
Tmed3	2367.27105639133	0.852333340706667	0.0479282435376207	17.7835296642498	9.48182169355728e-71	5.45502294085408e-69
Calcoco1	2498.8183304781	0.860527592705183	0.048407449133492	17.7767597365465	1.06987310383187e-70	6.12948132403674e-69
Rab11fip5	3740.66016504475	1.1288281089641	0.0636492664994691	17.7351314641389	2.24570435439925e-70	1.2812628578004e-68
Sppl2a	3058.22941451884	0.972605571481225	0.0550579500131922	17.6651250409466	7.78401421527197e-70	4.42273534958635e-68
Golga5	1098.10144143253	0.85262158351863	0.0483186309991746	17.6458141691389	1.09583479445464e-69	6.20071128549438e-68
Sept9	5099.8935098203	0.868471626436817	0.0492565392446539	17.6316005905973	1.40920584284601e-69	7.94122145046418e-68
Nt5e	2082.20041603985	2.07215743410253	0.117702661530022	17.6050176535218	2.25437319630264e-69	1.2600663190716e-67
Lzts1	326.94340940425	2.76294158074615	0.157014807289507	17.5966944038073	2.61127387400455e-69	1.45364436305921e-67
Tom1	844.971984087125	1.15058506018982	0.0654202665074203	17.5875935947053	3.06624888453951e-69	1.70003718396848e-67
Raph1	5782.86404846366	2.25131531080543	0.12801172714935	17.5867895929475	3.11005530819857e-69	1.71740001958756e-67
Notum	238.901036099359	5.2336781319042	0.29782294745948	17.5731191184194	3.95800255519005e-69	2.16822849138897e-67
Me2	2396.31431356051	2.62489269895327	0.149434684236877	17.5654849632661	4.52808003537704e-69	2.47067859073152e-67
Ptpn4	3088.72736342692	2.26869112682926	0.129318919627603	17.5433813811804	6.6829865361686e-69	3.63205790009163e-67
Micu1	2287.0016508196	0.834107055810598	0.0475820393690876	17.5298719195396	8.47601818206222e-69	4.5704019609159e-67
Kif13b	1473.72992167525	1.55848505677923	0.0897613761771388	17.3625352368	1.58564310585622e-67	8.51663777559495e-66
Mef2a	6871.12760532186	1.00211151423987	0.0577254170272793	17.3599701110224	1.65809715442154e-67	8.87114236315029e-66
Atp1a1	5684.90672651668	0.852393871998545	0.0491154824042582	17.3548915794553	1.81142094080774e-67	9.65389067290947e-66
Nrbf2	1382.75552055207	1.42830784797249	0.0823437079256006	17.3456829180318	2.12636040709504e-67	1.12885928948096e-65
Tmod3	2884.22993381278	0.906273274474917	0.0524409131123499	17.2817981359956	6.45052773568272e-67	3.39826652741906e-65
Retreg2	2398.15101807157	0.965118914768295	0.0558785672816587	17.271719045758	7.68196597591878e-67	4.03156611331615e-65
Eln	780.831159447155	5.18685133678727	0.301074466679478	17.2278021248117	1.6427569427616e-66	8.55602574354998e-65
Sybu	501.679714675923	1.22908752122106	0.0714316991699643	17.2064718535755	2.37465644339775e-66	1.23213306025355e-64
Serpinb6b	205.283289029048	3.82951615080338	0.222861709958972	17.1833741718503	3.53725138001711e-66	1.82846640884343e-64
Hspb7	426.662139748728	3.72645251125214	0.218746775854045	17.0354625648908	4.48183904210733e-65	2.29090285609576e-63
Arl6ip5	4350.38482308903	0.969317553890994	0.0569028564397765	17.0346027341681	4.54819676643513e-65	2.31621131624011e-63
Hexa	4195.60985204661	1.02312598575479	0.0601791332914772	17.0013413253941	8.02622079384939e-65	4.07234449872432e-63
Bmp8a	274.635453920198	3.69309683484323	0.217506694435227	16.9792329584735	1.17005243402014e-64	5.91478712050623e-63
Prr5l	1224.59578837044	1.41792644038851	0.0836233467662729	16.9561072980206	1.73462414489751e-64	8.73666007045447e-63
Tmem59	6950.32071213904	1.12679882016037	0.0665109634747203	16.9415501038208	2.22191883397272e-64	1.11501401339872e-62
Mxra8	6959.47240128016	1.52522690371531	0.0903438416813581	16.8824667551195	6.05605633097606e-64	3.01705704894641e-62
Yipf5	2479.56412611531	0.886409188038469	0.0527524755372613	16.8031770833648	2.31315075660421e-63	1.13999365244831e-61
Pyroxd2	877.139548902965	1.21499262058596	0.0725691131381671	16.7425584803922	6.41697751425337e-63	3.12884541918382e-61
Snhg18	1738.79113713378	1.68903170160592	0.100927750238611	16.7350574803535	7.27868337827544e-63	3.53646277213029e-61
Cab39	4807.38124878202	1.42455445249565	0.0853066535899217	16.699218555022	1.32792547121825e-62	6.42921663001793e-61
Ppp1r37	2506.9339005149	1.29611456465599	0.0777016539848292	16.6806560502438	1.81217779014589e-62	8.74296302263369e-61
Arcn1	9163.47216521102	0.821486038317972	0.0494064856649764	16.6270890807421	4.4362991663916e-62	2.12540465288796e-60
Nhej1	315.99101423714	2.98536040727723	0.179674114275843	16.6154174145196	5.38983863870179e-62	2.57327365563019e-60
Mcur1	1030.27374395207	0.781163299515762	0.0470621798527343	16.5985362760535	7.1411183122618e-62	3.3975908925121e-60
